Sample	BioSample	BioProject	MLST2	Amikacin call	Amikacin MIC	Gentamicin call	Gentamicin MIC	Tobramycin call	Tobramycin MIC	Ampicillin call	Ampicillin MIC	Amoxicillin-clavulanate call	Amoxicillin-clavulanate MIC	Piperacillin-tazobactam call	Piperacillin-tazobactam MIC	Cafazolin call	Cafazolin MIC	Cefepime call	Cefepime MIC	Ceftazidime call	Ceftazidime MIC	Ceftriaxone call	Ceftriaxone MIC	Ertapenem call	Ertapenem MIC	Imipenem call	Imipenem MIC	Meropenem call	Meropenem MIC	Aztreonam call	Aztreonam MIC	Ciprofloxacin call	Ciprofloxacin MIC	Levofloxacin call	Levofloxacin MIC	Trimethoprim-sulfamethoxazole call	Trimethoprim-sulfamethoxazole MIC	Tetracycline call	Tetracycline MIC
697420	SAMN26308667	PRJNA809394	355	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750327	SAMN26308364	PRJNA809394	355	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767205	SAMN26308438	PRJNA809394	355	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698466	SAMN26304378	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698860	SAMN26308373	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
699250	SAMN26308374	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735567	SAMN26304953	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750739	SAMN26308375	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758803	SAMN26305058	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772185	SAMN26308377	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781789	SAMN26304598	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
807026	SAMN26308378	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838518	SAMN26308372	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838606	SAMN26304693	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838622	SAMN26308379	PRJNA809394	357	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749397	SAMN26309168	PRJNA809394	362	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698038	SAMN26304456	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735017	SAMN26308559	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	S	²2
735793	SAMN26305131	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758361	SAMN26304530	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772707	SAMN26308918	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781771	SAMN26308919	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781819	SAMN26308560	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
823008	SAMN26309339	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838698	SAMN26305003	PRJNA809394	372	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
709121	SAMN26304352	PRJNA809394	394	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822756	SAMN26305287	PRJNA809394	398	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805132	SAMN26308902	PRJNA809394	399	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838702	SAMN26308366	PRJNA809394	399	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735647	SAMN26309179	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735823	SAMN26309181	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772273	SAMN26304812	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781499	SAMN26305154	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781595	SAMN26304524	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
794363	SAMN26309188	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805300	SAMN26304657	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806976	SAMN26304658	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838180	SAMN26309175	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838202	SAMN26309176	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838710	SAMN26309193	PRJNA809394	404	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758257	SAMN26304614	PRJNA809394	405	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822302	SAMN26305282	PRJNA809394	405	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767423	SAMN26308597	PRJNA809394	416	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698046	SAMN26304773	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698352	SAMN26304774	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
709091	SAMN26304420	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
709445	SAMN26308964	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735059	SAMN26304421	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735315	SAMN26308965	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735323	SAMN26308966	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735701	SAMN26304633	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735995	SAMN26308967	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
736079	SAMN26308968	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749023	SAMN26304775	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749057	SAMN26308969	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749855	SAMN26308970	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749977	SAMN26308971	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749993	SAMN26308972	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750641	SAMN26308973	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
757905	SAMN26304776	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758651	SAMN26308974	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	S	²2
759025	SAMN26304422	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767949	SAMN26305107	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781343	SAMN26305108	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781537	SAMN26304777	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781633	SAMN26305109	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781999	SAMN26308975	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793907	SAMN26304778	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
804978	SAMN26308976	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
804986	SAMN26308977	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805086	SAMN26308978	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805914	SAMN26308979	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806144	SAMN26305083	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806774	SAMN26305110	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
807202	SAMN26304634	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
821710	SAMN26308980	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
821840	SAMN26308981	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
821882	SAMN26308982	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822012	SAMN26308983	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822360	SAMN26304631	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822378	SAMN26304772	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822990	SAMN26309428	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
823074	SAMN26304887	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837610	SAMN26308984	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837652	SAMN26304859	PRJNA809394	420	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698520	SAMN26304366	PRJNA809394	421	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735865	SAMN26305056	PRJNA809394	421	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749081	SAMN26304367	PRJNA809394	421	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822214	SAMN26305261	PRJNA809394	421	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822798	SAMN26305054	PRJNA809394	421	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822810	SAMN26305055	PRJNA809394	421	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735155	SAMN26304951	PRJNA809394	428	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758143	SAMN26308363	PRJNA809394	428	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838252	SAMN26304596	PRJNA809394	428	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
821816	SAMN26304322	PRJNA809394	442	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735331	SAMN26304840	PRJNA809394	452	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758467	SAMN26304841	PRJNA809394	452	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767819	SAMN26305304	PRJNA809394	457	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
821736	SAMN26305299	PRJNA809394	457	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838808	SAMN26305015	PRJNA809394	457	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749661	SAMN26308997	PRJNA809394	491	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750343	SAMN26304636	PRJNA809394	491	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
794049	SAMN26304694	PRJNA809394	491	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822416	SAMN26308998	PRJNA809394	491	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838946	SAMN26304478	PRJNA809394	491	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837548	SAMN26305008	PRJNA809394	501	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
